lon,lat,q,dist_pb_km,dist_gem_km,dist_min_km
140.6447,28.5723,3440.0,238.48305037217884,238.47380207983534,238.47380207983534
140.6441,28.5715,3354.0,238.5779585398031,238.5686895519115,238.5686895519115
140.6432,28.5718,4214.0,238.66144764064654,238.65219700309245,238.65219700309245
140.6428,28.5712,10320.0,238.72733624858114,238.71806961879534,238.71806961879534
140.6425,28.5714,3087.0,238.7512411057285,238.7419838856043,238.7419838856043
140.6432,28.5714,16168.0,238.67714711016671,238.6678833010013,238.6678833010013
140.6447,28.5714,105436.0,238.51837426253536,238.509096333996,238.509096333996
140.6434,28.5715,86000.0,238.65205253536485,238.64279013651446,238.64279013651446
140.6449,28.5714,9718.0,238.49720454951614,238.48792473839364,238.48792473839364
140.6439,28.5715,72842.0,238.5991282528205,238.5898611475121,238.5898611475121
140.6441,28.5717,81700.0,238.5701088050432,238.56084640295717,238.56084640295717
140.6441,28.5717,120744.0,238.5701088050432,238.56084640295717,238.56084640295717
140.6441,28.5717,44204.0,238.5701088050432,238.56084640295717,238.56084640295717
140.6442,28.5723,2150.0,238.53597465472146,238.5267310688359,238.5267310688359
140.6443,28.5721,3440.0,238.53323957774313,238.52398846472278,238.52398846472278
140.6451,28.5725,3440.0,238.43286115169408,238.4236156800399,238.4236156800399
140.6454,28.5726,2580.0,238.39718167934873,238.38793667675228,238.38793667675228
-118.755,37.655,2175.0,300.44012858619453,8.932709894236933,8.932709894236933
34.98,44.2833,2500.0,478.509301403999,283.7832259016426,283.7832259016426
-118.8183,37.6783,2928.0,297.2635299543422,6.226730494886885,6.226730494886885
-119.3717,40.6633,9999.0,528.7556422664419,1.5916344613532762,1.5916344613532762
-123.515,50.5683,2530.0,517.6576019814645,324.6861141592453,324.6861141592453
-0.6383,43.42,6390.0,1047.1839225601923,179.82929986659778,179.82929986659778
-119.371,40.6633,9999.0,528.8249609814774,1.66944946926522,1.66944946926522
-110.311,44.55,4183.0,1673.070100123699,9.142830496930943,9.142830496930943
-110.3117,44.55,15300.0,1673.037183750194,9.06942162722913,9.06942162722913
