lon,lat,q,log_q,dist_gem_km,dist_pb_km,dist_min_km
-128.7077,48.4583,9960.0,3.998259338423699,34.28693352367725,34.3309435935305,34.28693352367725
-128.7079,48.4552,9950.0,3.9978230807457256,33.93056402103937,33.9740100555176,33.93056402103937
-128.708,48.4592,9940.0,3.997386384397313,34.36121650943067,34.40542561646978,34.36121650943067
-128.7099,48.4568,9810.0,3.9916690073799486,33.93690557632328,33.98087277665122,33.93690557632328
140.6449,28.5714,9718.0,3.9875768947269874,238.48792473839364,238.49720454951614,238.48792473839364
-44.8078,26.1418,9660.0,3.9849771264154934,6.0701399668868214,6.088182288336095,6.0701399668868214
-127.7864,47.71,9600.0,3.9822712330395684,151.96711362890667,128.22638213471217,128.22638213471217
-128.7083,48.4578,9590.0,3.9818186071706636,34.18145279591388,34.22543428057865,34.18145279591388
-128.7091,48.4565,9550.0,3.9800033715837464,33.971225734964804,34.015049434367846,33.971225734964804
-128.7099,48.4567,9510.0,3.978180516937414,33.92589680898324,33.969845167383156,33.92589680898324
-128.7091,48.4557,9410.0,3.973589623427257,33.88357817585518,33.92725003592779,33.88357817585518
-128.709,48.4557,9410.0,3.973589623427257,33.8920235132154,33.93568450497821,33.8920235132154
176.4373493,-38.27182265,9400.0,3.9731278535996988,2.704466893988505,18.36135475987174,2.704466893988505
-127.785,47.7114,9400.0,3.9731278535996988,151.69955610714453,128.37732608477776,128.37732608477776
-108.8622379,23.95627241,9338.0,3.970253869594787,6.747570675830661,6.777131347451003,6.747570675830661
-128.7081,48.4582,9310.0,3.9689496809813427,34.24233195305631,34.286366487534316,34.24233195305631
-128.708,48.4575,9300.0,3.9684829485539352,34.17366029620006,34.217553242188835,34.17366029620006
-108.8624869,23.95647123,9228.0,3.9651075858490556,6.748884552607071,6.7783466300564985,6.748884552607071
-127.7873,47.7101,9210.0,3.964259630196849,152.03391886613082,128.12585658937846,128.12585658937846
-128.7104,48.4555,9130.0,3.960470777534299,33.75199556148698,33.79577093597097,33.75199556148698
-128.7098,48.4578,9090.0,3.9585638832219674,34.05562946012829,34.09977323063127,34.05562946012829
-128.7094,48.4565,9070.0,3.957607287060095,33.94596443639111,33.989820705665444,33.94596443639111
-128.7094,48.458,9050.0,3.9566485792052033,34.11124687508712,34.155384586604356,34.11124687508712
-44.8083,26.145,8930.0,3.9508514588885464,5.887629925049313,5.905999743179426,5.887629925049313
-111.38,27.05,8910.0,3.949877704036875,3.1615992805458215,3.172786338489082,3.1615992805458215
-111.378,27.045,8910.0,3.949877704036875,3.6932275276332316,3.703798326774042,3.6932275276332316
-127.786,47.7103,8900.0,3.949390006644913,151.9011861996742,128.2698204458578,128.2698204458578
-128.7075,48.459,8840.0,3.946452265013073,34.38096160811881,34.42508004935244,34.38096160811881
-128.7098,48.4552,8830.0,3.9459607035775686,33.769785137698356,33.81343775354515,33.769785137698356
-128.7097,48.4578,8780.0,3.9434945159061026,34.064006676585386,34.10813960504695,34.064006676585386
-128.7078,48.4561,8750.0,3.942008053022313,34.03713233388512,34.08073935557731,34.03713233388512
-113.56,37.6517,8570.0,3.932980821923198,44.69056223319517,604.1082950937183,44.69056223319517
-44.8303,28.1358,8538.0,3.931356150467928,85.72490862408519,85.73266238778544,85.72490862408519
-128.708,48.4578,8430.0,3.9258275746247424,34.206659737510854,34.25060885375273,34.206659737510854
-119.41,40.4133,8420.4,3.9253327225764405,2.766902758073458,508.56024560244026,2.766902758073458
-128.7091,48.4559,8320.0,3.920123326290724,33.90546131862552,33.9491712487166,33.90546131862552
-119.76,39.3883,8295.0,3.9188163903603797,8.65654887427519,391.3269684230453,8.65654887427519
-86.0995,0.5819,8274.0,3.9177155165594932,24.862490177163796,32.16623749121217,24.862490177163796
-86.0995,0.5819,8274.0,3.9177155165594932,24.862490177163796,32.16623749121217,24.862490177163796
-86.0995,0.5819,8274.0,3.9177155165594932,24.862490177163796,32.16623749121217,24.862490177163796
-86.0995,0.5819,8274.0,3.9177155165594932,24.862490177163796,32.16623749121217,24.862490177163796
