lat,lon,q,dist_min_km,dist_gem_km,dist_pb_km
6.166666667,47.03333333,43.1,621.6378128770076,621.6378128770076,671.248401830054
6.166666667,47.03333333,43.1,621.6378128770076,621.6378128770076,671.248401830054
6.166666667,47.03333333,43.1,621.6378128770076,621.6378128770076,671.248401830054
6.16667,57.1667,49.0,284.1950179442218,284.216533537043,284.1950179442218
6.1667,103.835,106.0,625.6506579278695,625.6506579278695,826.7922687754576
6.1667,173.0,10.0,2141.618150029372,2141.618150029372,2141.6387370552266
6.166816,103.83325,82.96120234,625.4601265218345,625.4601265218345,826.6043083776915
6.166816,103.83325,82.96120234,625.4601265218345,625.4601265218345,826.6043083776915
6.168593,103.88302,85.60664,630.7205189596073,630.7205189596073,832.0674363027233
6.170997,104.06853,102.3919445,650.4972876761256,650.4972876761256,852.3448562487728
6.17639702,111.8892012,101.4,969.981611173693,969.981611173693,972.1889736539074
6.176667,-20.0283333,71.0,720.2706147097291,720.2712084851861,720.2706147097291
6.1833,139.85,85.0,281.263989495753,281.263989495753,281.304128620122
6.195122951,112.1920379,62.9,942.0080503364694,942.0080503364694,944.8692370213823
6.195419056,111.3226612,71.6,1026.1110908068715,1026.1110908068715,1027.3560378912098
6.195617,103.32494,101.3925982,579.2168944490445,579.2168944490445,772.038522388965
6.2,-44.2167,88.0,495.35604515351235,495.4008553882328,495.35604515351235
6.200722,115.4344,47.32332322,660.2942532523816,660.2942532523816,664.4359316849328
6.2042,118.4636,61.0,407.893892688005,407.893892688005,484.7036138835923
6.206043,115.58752,29.90696042,649.358572217342,649.358572217342,652.8000234275719
6.206667,114.09,73.0,769.6972027214161,769.6972027214161,777.0909916645774
6.209499202,111.3112429,1556.4,1027.9781226047742,1027.9781226047742,1029.2468292225367
6.2167,-90.8333,50.0,469.7862431887632,646.39862305767,469.7862431887632
6.21849732,111.3037204,230.4,1029.1936825787268,1029.1936825787268,1030.4771424792746
6.219723,105.43259,73.507164,789.7991817175429,789.7991817175429,1002.5211635607965
6.220342,115.6965,50.4068158,642.633909361839,642.633909361839,645.5171608226865
6.22102833,109.8146717,57.2,1277.564717785196,1277.564717785196,1284.7279853194852
6.22102833,109.8146717,57.2,1277.564717785196,1277.564717785196,1284.7279853194852
6.22444,108.98694,58.1,1173.2095025007577,1173.2095025007577,1318.0392067625644
6.227474152,111.2965548,439.1,1030.3734026020209,1030.3734026020209,1031.6721256532228
6.230776826,111.6196231,62.6,999.0682501457059,999.0682501457059,1000.9463705201107
6.2335,114.0145,43.0,778.1082073364203,778.1082073364203,785.4328356525307
6.241487747,111.285136,372.8,1032.2383303531676,1032.2383303531676,1033.5604132696185
6.2541,7.1963,33.0,372.42283399654593,372.42283399654593,2341.0684226891785
6.2541,7.1963,33.0,372.42283399654593,372.42283399654593,2341.0684226891785
6.255574195,111.2735668,20.4,1034.122465319498,1034.122465319498,1035.4677892152151
6.262667,113.968333,19.0,784.1566474439228,784.1566474439228,791.4619118077937
6.265833,113.8765,5.0,792.3418478288688,792.3418478288688,799.4646675518314
6.266666667,-15.91666667,49.0,668.8505071580222,668.8505071580222,668.8585339525114
6.266666667,-15.91666667,49.0,668.8505071580222,668.8505071580222,668.8585339525114
6.268333,-12.608333,63.0,794.2965103554287,794.2965103554287,794.3135935303732
6.27098,115.16477,67.83238405,686.5650816543464,686.5650816543464,691.5463634466827
6.273257,115.73262,46.8722727,644.5775105742135,644.5775105742135,647.0724228773419
6.280565,115.72853,49.52781484,645.4978014465453,645.4978014465453,647.9815827905144
6.282376418,111.5548331,58.0,1008.1897509652435,1008.1897509652435,1010.1109254605695
6.2833,168.1833,41.0,1896.2544335088705,1896.2785330723539,1896.2544335088705
6.286883,105.00597,78.96239904,742.965857601171,742.965857601171,957.2199628304578
6.2875,113.934167,3.0,788.8623632770051,788.8623632770051,796.1600939237798
6.290960342,112.1111526,44.9,955.272245985563,955.272245985563,958.2786659890493
6.298972,115.02365,67.57046051,699.769890278921,699.769890278921,705.2001010386786
6.302333,114.165,63.0,770.1496827643055,770.1496827643055,777.7022036440105
6.308,7.0052,26.0,392.3873574805291,392.3873574805291,2323.88291838416
6.308,7.0052,26.0,392.3873574805291,392.3873574805291,2323.88291838416
6.3167,-90.6167,36.0,488.05518912762983,620.4862721515047,488.05518912762983
6.317109473,112.283691,121.6,940.4808725234242,940.4808725234242,943.9229518491106
6.321846,115.64406,36.53049176,657.7842804341445,657.8150899557875,657.7842804341445
6.3233,115.643,51.0,657.9837269519337,658.0145376106813,657.9837269519337
6.3234,6.8111,27.0,410.11286298296835,410.11286298296835,2304.7473873220656
6.3234,6.8111,27.0,410.11286298296835,410.11286298296835,2304.7473873220656
6.324333,113.870333,6.0,796.9808552909601,796.9808552909601,804.2423815329704
6.3317,-49.978,59.0,849.9918743509802,849.9918743509802,850.0271967774247
6.3317,-49.9767,59.2,849.877082438186,849.877082438186,849.9124020536041
6.331776,104.03856,110.8783165,642.5916806496266,642.5916806496266,852.8785036387291
6.33574843,111.8978604,90.2,978.1894641421698,978.1894641421698,980.9174418127515
6.337572,115.39185,50.97556119,678.5911210304465,678.621095779869,678.5911210304465
6.347167,113.829167,23.0,802.1529119200118,802.1529119200118,809.3877977501019
6.349238893,110.4255495,99.9,1122.6645018285767,1122.6645018285767,1122.9383120719774
6.35,-97.283,173.0,476.73387860664377,955.8529913104895,476.73387860664377
6.35,-97.2817,173.0,476.74296341272503,955.7882768139534,476.74296341272503
6.35,-20.8167,51.0,756.0182170415643,756.0182170415643,756.0612748829458
6.35,110.548,125.0,1110.5386676745698,1110.5386676745698,1110.9979808242463
6.35,110.55,79.0,1110.3402728065848,1110.3402728065848,1110.8026131598149
6.350412,103.59967,134.9770479,594.8336976119461,594.8336976119461,805.7965425262727
6.362205,115.65547,37.75557425,660.215788397677,660.2467742571287,660.215788397677
6.364626,115.30072,65.82315388,687.9182413015915,687.9479961010801,687.9182413015915
6.365,103.843,113.0,620.600520442139,620.600520442139,832.5145709944211
6.36569,103.84242,93.482513,620.51873191916,620.51873191916,832.4696224728488
6.36569,103.84242,93.482513,620.51873191916,620.51873191916,832.4696224728488
6.36569,103.84242,93.482513,620.51873191916,620.51873191916,832.4696224728488
6.36569,103.84242,93.482513,620.51873191916,620.51873191916,832.4696224728488
6.3695,6.6878,41.0,424.0682445886016,424.0682445886016,2294.2560382543365
6.3695,6.6878,41.0,424.0682445886016,424.0682445886016,2294.2560382543365
6.3783,-37.973333,27.0,147.55386410874178,147.55386410874178,147.59434119386722
6.378327594,111.4960433,4.9,1019.1953386991026,1019.1953386991026,1021.3050474125723
6.38048,114.08878,72.0,782.2837890506278,782.2837890506278,789.8387672143214
6.3833,-172.5333,47.0,2336.172868728045,2336.172868728045,2336.18432929857
6.3833,-113.5333,12.0,1058.4108597584268,1335.1320229087885,1058.4108597584268
6.384299,103.56495,93.78496994,590.1129822563048,590.1129822563048,802.9533274485653
6.384299,103.56495,93.78496994,590.1129822563048,590.1129822563048,802.9533274485653
6.388372853,111.4876993,31.9,1020.5610243420093,1020.5610243420093,1022.686291466483
6.391506,105.03988,64.45510165,742.0696564315328,742.0696564315328,963.2334568749359
6.395,96.2583,73.0,116.05246902901989,116.05246902901989,118.82453260404522
6.397459,102.91055,78.89048424,519.6513217328777,519.6513217328777,732.8829844655022
6.399719435,111.4782791,34.7,1022.1034960597902,1022.1034960597902,1024.246295523322
6.40167,-140.318,82.0,2175.682073107638,2175.682073107638,3774.621772086718
6.406667187,111.472639,15.1,1023.0357946427744,1023.0357946427744,1025.1895337057933
6.421819,104.55181,113.0584958,690.494947132581,690.494947132581,910.833099164243
6.425,102.658,75.0,491.86210470414755,491.86210470414755,706.6971357368288
6.426111111,102.6575,80.86762172,491.77251082059865,491.77251082059865,706.6788195070916
6.426111111,102.6575,80.86762172,491.77251082059865,491.77251082059865,706.6788195070916
6.426111111,102.6575,80.86762172,491.77251082059865,491.77251082059865,706.6788195070916
6.426111111,102.6575,80.86762172,491.77251082059865,491.77251082059865,706.6788195070916
6.426771,114.98174,65.90950235,713.2691355548686,713.2691355548686,718.3458193639626
6.42876647,111.9951182,109.7,974.3576856285321,974.3576856285321,977.5665090475403
6.433357,115.38194,64.79284013,687.0014680997891,687.0317369440029,687.0014680997891
6.4404,7.0196,30.0,401.01115075596397,401.01115075596397,2331.263719127177
6.4404,7.0196,30.0,401.01115075596397,401.01115075596397,2331.263719127177
6.4465,6.7536,34.0,423.79757675309145,423.79757675309145,2304.4470280625615
6.4465,6.7536,34.0,423.79757675309145,423.79757675309145,2304.4470280625615
6.453833,113.952333,63.0,799.182823917061,799.182823917061,806.724753591216
6.4635,6.7731,33.0,423.3551633313559,423.3551633313559,2307.2042469501475
6.4635,6.7731,33.0,423.3551633313559,423.3551633313559,2307.2042469501475
6.46639,107.09639,67.7,956.3324564040655,956.3324564040655,1251.7286473037154
6.4667,-111.75,103.0,863.2413538670614,863.2413538670614,863.2416279559634
6.467,-111.75,103.0,863.2331666952823,863.2331666952823,863.2334407429787
6.4696,7.3083,25.0,380.0324989053422,380.0324989053422,2362.036021367833
6.4696,7.3083,25.0,380.0324989053422,380.0324989053422,2362.036021367833
6.5,-85.2167,96.0,253.34997364969044,253.34997364969044,260.6768515906092
6.5133,103.223,104.0,552.3961999890328,552.3961999890328,769.8754609470449
6.513455,103.22139,112.3496901,552.2297585913947,552.2297585913947,769.7076876012604
6.513455,103.22139,112.3496901,552.2297585913947,552.2297585913947,769.7076876012604
6.5167,-131.75,14.0,2926.18005775982,2926.18005775982,2926.1863307510134
6.517,-131.75,14.0,2926.162261949367,2926.162261949367,2926.168534842607
6.538333,-42.843333,54.0,354.84813606017883,354.84813606017883,354.88908364103236
6.539148,103.36959,104.4137493,570.6705332237983,570.6705332237983,786.368834211543
6.542619,103.34137,86.01209865,567.6997282501635,567.6997282501635,783.4494048443448
6.5533,103.297,103.0,557.6256649580379,557.6256649580379,779.023325368588
6.5533,105.182,91.0,750.4664884240714,750.4664884240714,982.5097864037625
6.553452,103.24527,91.41338564,552.5003584100037,552.5003584100037,773.491599102028
6.553452,103.24527,91.41338564,552.5003584100037,552.5003584100037,773.491599102028
6.553633,115.30179,67.05093486,702.8811771816713,702.9115736833395,702.8811771816713
6.558252,116.04079,36.66830419,648.729869847815,648.7628372755744,648.729869847815
6.564286,103.7416,95.160616,708.9086983430784,708.9086983430784,827.0507746663449
6.5667,173.5,79.0,2205.91703347111,2205.91703347111,2205.9374813998647
6.570794434,110.5054908,55.3,1013.9395703609272,1013.9395703609272,1127.1794327818143
6.571516,103.6918,110.106058,704.3421644127507,704.3421644127507,821.9105715134091
6.571516,103.6918,110.106058,704.3421644127507,704.3421644127507,821.9105715134091
6.5717,103.693,112.0,704.4242206565818,704.4242206565818,822.0448865153612
6.573711,104.63666,100.9157065,692.8271518346268,692.8271518346268,923.8794818836016
6.574143,104.50897,89.6553908,679.5899794091479,679.5899794091479,910.0758555267993
6.581666667,113.8416667,64.8985,817.8411770978795,817.8411770978795,825.3948987297334
6.5817,-85.2317,173.0,246.34561399128916,246.34561399128916,262.34702795550635
6.583,-85.233,173.0,246.2972521392395,246.2972521392395,262.4917693179229
6.5833,103.777,135.0,604.254592342837,604.254592342837,831.4101988426783
6.583732,103.77515,103.7420986,604.0471640243363,604.0471640243363,831.2240219476605
6.583732,103.77515,103.7420986,604.0471640243363,604.0471640243363,831.2240219476605
6.590705141,115.3360664,50.1,703.2313888462626,703.2620202418168,703.2313888462626
6.5913,6.7566,31.0,434.09663474895666,434.09663474895666,2311.386833013427
6.5913,6.7566,31.0,434.09663474895666,434.09663474895666,2311.386833013427
6.6,-18.13333333,49.0,722.8037543144276,722.8037543144276,722.850896191288
6.6,-18.13333333,49.0,722.8037543144276,722.8037543144276,722.850896191288
6.601213,115.78507,43.54025811,670.6076471923792,670.6398429957999,670.6076471923792
6.601213,115.78507,43.54025811,670.6076471923792,670.6398429957999,670.6076471923792
6.601213,115.78507,43.54025811,670.6076471923792,670.6398429957999,670.6076471923792
6.6017,115.782,70.0,670.8710615528681,670.9032481585281,670.8710615528681
6.60328,115.53025,59.72624375,689.5324501743466,689.563776595873,689.5324501743466
6.614004,103.63967,108.2060411,696.8590479962686,696.8590479962686,817.5822037591967
6.614004,103.63967,108.2060411,696.8590479962686,696.8590479962686,817.5822037591967
6.614266,115.7748,46.10450875,672.462458898824,672.4946579722513,672.462458898824
6.616226,103.70966,98.3324665,702.3225945495833,702.3225945495833,825.1544292707359
6.6167,-88.4083,128.0,417.5014775890009,417.5014775890009,588.0685624171924
6.617310843,113.4861699,6.8,850.8739830686251,850.8739830686251,858.0776025393301
6.621654,116.13331,45.9291799,647.9236562558694,647.9571288284127,647.9236562558694
6.621735,103.97879,101.5255807,623.0361242272421,623.0361242272421,854.2208672139129
6.6298,6.8881,28.0,426.1668400758056,426.1668400758056,2326.5040410877186
6.6298,6.8881,28.0,426.1668400758056,426.1668400758056,2326.5040410877186
6.631727,115.27882,73.210092,710.9577199695798,710.9882921772213,710.9577199695798
6.63217,116.14818,50.33660434,647.8455474133912,647.8791010173078,647.8455474133912
6.633333333,6.866666667,63.0,428.18059579417815,428.18059579417815,2324.492120161182
6.633333333,6.866666667,63.0,428.18059579417815,428.18059579417815,2324.492120161182
6.633333333,6.866666667,63.0,428.18059579417815,428.18059579417815,2324.492120161182
6.64621,116.14724,43.67675,649.1572122902475,649.1908006931156,649.1572122902475
6.649324,116.15323,48.39852784,649.0287834469399,649.062401255322,649.0287834469399
6.657769,104.18591,101.8410181,642.7339907735441,642.7339907735441,877.5391323416253
6.661666,116.17397,55.0258294,648.7299542932033,648.7636778338986,648.7299542932033
6.6617,116.172,67.0,648.8655503084606,648.8992670507465,648.8655503084606
6.6625,116.1711,67.0,648.9975411203473,649.0312568532461,648.9975411203473
6.6667,6.8799,35.0,429.66754460932685,429.66754460932685,2327.3754458879444
6.6667,6.8799,35.0,429.66754460932685,429.66754460932685,2327.3754458879444
6.6833,-97.4167,15.0,513.3605947425426,929.4765829086033,513.3605947425426
6.683333333,6.85,63.0,433.36679345607365,433.36679345607365,2325.1149491270653
6.683333333,6.85,63.0,433.36679345607365,433.36679345607365,2325.1149491270653
6.683333333,6.85,63.0,433.36679345607365,433.36679345607365,2325.1149491270653
6.683333333,120.15,74.1099,212.8983657309469,212.8983657309469,494.0857466480232
6.6867,-43.462,64.0,395.4752737750765,395.5204587393482,395.4752737750765
6.6867,-43.4617,64.0,395.4488611803706,395.49404728228376,395.4488611803706
6.688657,116.21309,44.3489895,648.5298292300184,668.0660204080923,648.5298292300184
6.689386,103.21597,100.2724409,542.7211981954421,542.7211981954421,774.7181154661095
6.689386,103.21597,100.2724409,542.7211981954421,542.7211981954421,774.7181154661095
6.6913,6.8717,28.0,432.228900393783,432.228900393783,2327.6835479918564
6.6913,6.8717,28.0,432.228900393783,432.228900393783,2327.6835479918564
6.69425,104.19277,95.64139938,641.9093188919525,641.9093188919525,879.3346278645173
6.700091403,111.0654388,53.9,1015.4973392471492,1015.4973392471492,1081.0427563776566
6.725,-86.5,43.0,291.50311931871283,291.50311931871283,403.5364052309841
6.743363185,111.7293575,76.6,1018.1678825274884,1018.1678825274884,1021.8084850864442
6.75,-117.85,32.0,1525.1378950491562,1525.1378950491562,1799.7041598638343
6.759485,116.33269,46.46919958,647.1182009260003,665.3668410259903,647.1182009260003
6.763333,-15.816667,59.0,725.3370272768323,725.3370272768323,725.3452233136733
6.7667,114.25,56.0,797.9359931642578,797.9359931642578,804.3467717533822
6.771666667,114.255,55.6871,797.9177208914805,797.9177208914805,804.2935515532697
6.776602,116.17808,51.47900852,658.767920234853,678.0418118657979,658.767920234853
6.7775,116.23441,48.88443535,655.1410832167595,674.0053249388174,655.1410832167595
6.7781,116.1903,72.0,658.0953770633893,677.2733624785076,658.0953770633893
6.778151173,111.160685,60.1,1010.1510805612209,1010.1510805612209,1076.754089822801
6.7783,116.19,72.0,658.1332341252713,677.3122096821465,658.1332341252713
6.779019,116.19322,49.31254136,657.985652736658,677.1374419525777,657.985652736658
6.7794,116.4878,58.0,639.1340540902822,656.0955234190925,639.1340540902822
6.78,116.488,58.0,639.1773974150334,656.1338900383594,639.1773974150334
6.781141,116.20032,44.94465863,657.7093466834367,676.7980308550959,657.7093466834367
6.7817,-49.6,14.4,786.0417691743636,786.0417691743636,786.0775816265077
6.78333,-19.3,40.0,769.6336099191848,769.6336099191848,769.6784611164994
6.785651685,113.6901072,80.6,845.530258096142,845.530258096142,853.0733713618542
6.786935329,113.5958655,37.2,853.5899966921022,853.5899966921022,861.1431595279305
6.788712,115.96339,42.1195451,674.3181395429489,674.3514773150463,674.3181395429489
6.792793,116.21781,43.99084146,646.8324242072065,646.8324242072065,657.6146642843646
6.794426612,113.602898,84.0,853.5382698241726,853.5382698241726,861.0934682798385
6.799225248,110.8201366,38.9,997.439735727107,997.439735727107,1110.1053436037466
6.8,48.83333333,64.0,645.2376058406978,645.2684460579956,645.2376058406978
6.8,48.83333333,64.0,645.2376058406978,645.2684460579956,645.2376058406978
6.8,48.83333333,64.0,645.2376058406978,645.2684460579956,645.2376058406978
6.8,48.83333333,64.0,645.2376058406978,645.2684460579956,645.2376058406978
6.8,48.83333333,64.0,645.2376058406978,645.2684460579956,645.2376058406978
6.8,78.6167,63.0,1252.8635072982288,1252.8679280070207,1252.8635072982288
6.8,165.4,55.0,1677.0866652878278,1677.1154915360712,1677.0866652878278
6.8053,7.559,38.0,389.4259383402053,389.4259383402053,2402.7072264097656
6.8053,7.559,38.0,389.4259383402053,389.4259383402053,2402.7072264097656
6.807833,114.752333,80.0,761.7993172499115,761.7993172499115,766.2866728862248
6.808962227,115.4706833,55.7,709.5431699268978,709.5431699268978,711.132667547397
6.813269851,111.4957247,56.4,1017.9590671639249,1017.9590671639249,1047.73219725977
6.8161,6.5265,37.0,469.97777941281197,469.97777941281197,2298.6675262757203
6.8161,6.5265,37.0,469.97777941281197,469.97777941281197,2298.6675262757203
6.816666667,-10.33333333,38.0,918.0168704087412,918.0168704087412,918.0529571991545
6.816666667,-10.33333333,38.0,918.0168704087412,918.0168704087412,918.0529571991545
6.816666667,-10.33333333,38.0,918.0168704087412,918.0168704087412,918.0529571991545
6.816666667,-10.33333333,38.0,918.0168704087412,918.0168704087412,918.0529571991545
6.8167,-10.3333,58.0,918.0216522381666,918.0216522381666,918.0577389969685
6.832761,116.34421,48.38036249,632.5709248268207,632.5709248268207,653.1022335650739
6.833121,116.33952,49.27015487,633.0908067394154,633.0908067394154,653.4337566698634
6.8333,116.328,71.0,634.371180618306,634.371180618306,654.1843411235258
6.8333,116.342,96.0,632.8141288178309,632.8141288178309,653.292402453312
6.833534,116.33134,47.02864541,633.9985930719919,633.9985930719919,653.9928293727302
6.8336,116.3414,96.0,632.8794227163137,632.8794227163137,653.3581762420995
6.8453,7.675,35.0,385.1208539857927,385.1208539857927,2416.3288897813663
6.8453,7.675,35.0,385.1208539857927,385.1208539857927,2416.3288897813663
6.84778,108.42417,51.8,958.229909573955,958.229909573955,1247.904004347148
6.859324,115.8301,57.33864053,689.6425207834505,689.6425207834505,689.7297560666814
6.861654,115.98888,47.82826051,671.9689907798256,671.9689907798256,679.0494140575786
6.8667,-98.4,30.3,522.7125674372331,964.9093028557111,522.7125674372331
6.867,-98.4,30.0,522.7460219893237,964.8804622938887,522.7460219893237
6.871221,115.99387,43.7076779,671.3765740766364,671.3765740766364,679.5645846724886
6.88965,115.2086,69.33866861,734.984501829964,734.984501829964,737.3862188322515
6.893333,114.554,52.0,783.9609842235079,783.9609842235079,788.8590397373245
6.900905569,115.3062795,66.7,729.0457737141987,729.0457737141987,731.0019654836454
6.904136,116.47214,48.84542494,618.0440370062884,618.0440370062884,651.7373754973851
6.916666667,47.6,37.0,598.1513401503965,598.1513401503965,598.2068938394103
6.916666667,47.6,37.0,598.1513401503965,598.1513401503965,598.2068938394103
6.916666667,47.6,37.0,598.1513401503965,598.1513401503965,598.2068938394103
6.916666667,47.6,37.0,598.1513401503965,598.1513401503965,598.2068938394103
6.931904164,111.7682974,63.4,1015.8416159132074,1015.8416159132074,1030.3555131821552
6.933266,116.04611,36.85299345,665.3626346393849,665.3626346393849,681.6271394249933
6.9333,-87.35,126.0,314.5930219718566,314.5930219718566,498.16214328716654
6.94611,108.86861,55.2,948.0147289168726,948.0147289168726,1237.1399041119885
6.949934,116.04611,48.14742937,665.3207543285816,665.3207543285816,683.1288559716929
6.95,-94.9667,49.0,497.08283218548866,778.1337287570235,497.08283218548866
6.95,-84.2817,86.7,156.60088972911004,168.45035215105364,156.60088972911004
6.95,-47.9183,37.0,631.6147012262959,631.6147012262959,631.6460721907658
6.960113337,113.5397877,51.5,870.9893931548003,870.9893931548003,878.5024544712294
6.964222,116.55026,35.97955152,609.1779066439694,609.1779066439694,652.6654491907184
6.9667,-96.1,3.0,508.2989927005025,833.0103738169976,508.2989927005025
6.9667,82.45,51.0,1012.8268182336268,1012.8268182336268,1130.2711209169074
6.9667,114.6667,64.0,781.326873096246,781.326873096246,785.5527074257446
6.968959,116.53433,32.66021666,610.940335755449,610.940335755449,654.0663324783068
6.969791,116.55191,26.2767625,608.9819009349598,608.9819009349598,653.0941239068881
6.97,116.5314,51.0,611.2641905866357,611.2641905866357,654.3402809441083
6.97,116.532,52.0,611.197411176992,611.197411176992,654.3043242628477
6.971627,116.54417,30.44696657,609.8394226086068,609.8394226086068,653.7300008953858
6.971666667,114.6616667,63.6424,782.1162723386352,782.1162723386352,786.3427561793949
6.9728,116.5414,46.0,610.1452484858968,610.1452484858968,654.0065224307723
6.9733,116.542,46.0,610.077422442459,610.077422442459,654.0179696414266
6.978396,104.17984,112.7259993,629.3956424043259,629.3956424043259,886.7994736053984
6.9833,-90.9667,71.0,548.8145959788013,600.9508485981321,548.8145959788013
6.9833,-41.0667,85.0,172.4938437850944,172.4938437850944,172.54051742455022
6.9833,-41.0667,85.0,172.4938437850944,172.4938437850944,172.54051742455022
7.0116,6.8327,25.0,460.43771279397527,460.43771279397527,2338.845716914351
7.0116,6.8327,25.0,460.43771279397527,460.43771279397527,2338.845716914351
7.015435,103.10996,105.6400994,516.7502928714498,516.7502928714498,775.1905581615426
7.028758,102.67704,113.5268743,472.1601175733299,472.1601175733299,730.6396161991644
7.0333,-145.6333,63.0,1712.0469776634761,1712.0469776634761,3901.3826003312965
7.037782226,115.2298997,58.7,746.3263764730664,746.3263764730664,748.1127151971618
7.048995,103.17861,95.53715148,522.3431369483609,522.3431369483609,783.6599863132477
7.049766,116.30904,46.18840257,635.9108366250333,635.9108366250333,675.3964435684392
7.061333,114.452833,36.0,805.3605261198147,805.3605261198147,810.0171526618021
7.080339,116.49053,39.23392785,615.70174863832,615.70174863832,667.2248257207136
7.084606,116.3299,40.22162833,633.5836629435296,633.5836629435296,677.3550288676273
7.08667,108.70083,45.6,931.6444781972774,931.6444781972774,1221.333033366084
7.089566667,102.1688,99.576568,418.4559316309674,418.4559316309674,680.9968992546824
7.089566667,102.1688,99.576568,418.4559316309674,418.4559316309674,680.9968992546824
7.096922472,111.4303251,59.3,985.5226860867207,985.5226860867207,1071.7570464363457
7.09869,103.4333,91.6666,607.9021135213976,607.9021135213976,812.2146954701243
7.09869,103.4333,91.6666,607.9021135213976,607.9021135213976,812.2146954701243
7.1,-114.0,62.0,1095.12003647921,1326.7940570505323,1095.12003647921
7.106666667,109.6033333,114.0,937.1322421312427,937.1322421312427,1219.2966006334268
7.11,116.217,91.0,646.1628831213086,646.1628831213086,686.7383037269398
7.110555556,116.2175,57.93888894,646.1076113997115,646.1076113997115,686.7583872968262
7.110555556,116.2175,57.93888894,646.1076113997115,646.1076113997115,686.7583872968262
7.110555556,116.2175,57.93888894,646.1076113997115,646.1076113997115,686.7583872968262
7.110555556,116.2175,57.93888894,646.1076113997115,646.1076113997115,686.7583872968262
7.112882511,113.7746791,60.7,863.0618499548227,863.0618499548227,869.7585973145889
7.11667,76.55,46.0,1232.7890096693532,1344.2894865753644,1232.7890096693532
7.1167,-131.066,39.5,2826.0203639873657,2826.0203639873657,2826.0265772790685
7.117,-131.067,40.0,2826.0975022861217,2826.0975022861217,2826.103715267134
7.126188,103.42358,129.8417575,605.3972447583221,605.3972447583221,812.2461701970547
7.127528501,115.8140105,55.9,691.0367981271223,691.0367981271223,714.5652428772462
7.128333333,115.1166667,58.1993,762.1534155818721,762.1534155818721,764.0843024925285
7.1333,115.1167,58.0,762.583344627233,762.583344627233,764.4969831936927
7.133333333,109.3166667,37.0,930.5351543930999,930.5351543930999,1216.251597976573
7.133333333,109.3516667,98.0,930.9206156942444,930.9206156942444,1216.260313006773
7.15,108.4483333,43.0,924.3130284275143,924.3130284275143,1214.0291925289
7.15,109.3866667,50.0,929.462771312917,929.462771312917,1214.3992012792608
7.168333333,-172.885,59.0,2337.8966461684145,2337.8966461684145,2421.2379500469
7.170792,103.10025,198.7820147,509.15868249667267,509.15868249667267,780.3195924029028
7.17306,108.90833,56.0,922.7848516458414,922.7848516458414,1211.6928902324805
7.176666667,111.0816667,114.0,964.8501376923016,964.8501376923016,1108.7537972182402
7.181666667,109.5333333,101.0,927.7984990833796,927.7984990833796,1210.8828624720375
7.1833,78.8333,49.0,1282.275724510462,1282.275724510462,1282.279222087541
7.186666667,109.64,141.0,928.7795984975289,928.7795984975289,1210.3103873419054
7.19,109.655,167.0,928.6373757733431,928.6373757733431,1209.9319021510453
7.199554,116.48405,56.48454844,616.5823472354712,616.5823472354712,678.9434509873092
7.202777778,103.0833333,126.6195189,506.1056239398276,506.1056239398276,779.8752444584709
7.202777778,103.0833333,126.6195189,506.1056239398276,506.1056239398276,779.8752444584709
7.202777778,103.0833333,126.6195189,506.1056239398276,506.1056239398276,779.8752444584709
7.202777778,103.0833333,126.6195189,506.1056239398276,506.1056239398276,779.8752444584709
7.202777778,103.0833333,126.6195189,506.1056239398276,506.1056239398276,779.8752444584709
7.206666667,110.645,188.0,948.2846094181119,948.2846094181119,1151.054458917066
7.210327,103.84292,109.3368529,672.9059348698426,672.9059348698426,859.370177357942
7.213333333,110.17,170.0,935.6802086596218,935.6802086596218,1207.1599205076075
7.213896,103.74564,115.6411881,661.1463869842588,661.1463869842588,849.3068455040249
7.228333333,109.785,191.0,926.4887894003975,926.4887894003975,1205.5918234605567
7.2333,-133.7833,71.0,2722.9510648620962,2722.9510648620962,3081.4065950597696
7.2383,165.03,49.0,1677.370102603146,1677.4002630634457,1677.370102603146
7.2383,165.03,49.0,1677.370102603146,1677.4002630634457,1677.370102603146
7.238667,115.128833,41.0,767.5058098020354,767.5058098020354,772.457933768917
7.260551385,116.0413669,51.2,666.0291485389424,666.0291485389424,711.744562579371
7.269,115.057667,52.0,775.5140250227117,775.5140250227117,780.2436792348859
7.287140091,115.9123786,57.4,680.4792299392769,680.4792299392769,722.470715361685
7.293333333,119.765,79.553,252.38605234102084,252.38605234102084,568.4821551330239
7.3,-100.183,67.0,564.3793086252421,969.7577355423033,564.3793086252421
7.3,-100.181,67.3,564.3598500709035,969.690482428676,564.3598500709035
7.331077178,113.8344185,15.9,875.2125102563966,875.2125102563966,880.9896002965546
7.340426202,115.7547735,69.6,698.2432135910489,698.2432135910489,737.636536235362
7.34043512,115.7547282,68.1,698.2482945302133,698.2482945302133,737.6403402591097
7.35,120.5167,92.0,170.33843282344836,170.33843282344836,740.7512193507573
7.353211431,113.7506624,23.5,883.6132486181853,883.6132486181853,889.5754245014684
7.363675179,112.8574454,71.5,958.1295019552329,958.1295019552329,965.6645405553535
7.4,-17.1333,58.0,795.9274882937326,795.9274882937326,795.9313870597754
7.4,70.6667,60.0,705.4730890937278,705.4730890937278,705.510739425205
7.4167,-139.931,63.2,2137.5678805897032,2137.5678805897032,3689.296455573881
